image_id,label
201145.jpg,tungro
201146.jpg,blast
201147.jpg,brown_spot
201148.jpg,hispa
201149.jpg,brown_spot
201150.jpg,blast
201151.jpg,bacterial_leaf_blight
201152.jpg,tungro
201153.jpg,blast
201154.jpg,tungro
201155.jpg,blast
201156.jpg,dead_heart
201157.jpg,blast
201158.jpg,normal
201159.jpg,hispa
201160.jpg,bacterial_leaf_streak
201161.jpg,hispa
201162.jpg,hispa
201163.jpg,brown_spot
201164.jpg,normal
201165.jpg,hispa
201166.jpg,hispa
201167.jpg,normal
201168.jpg,hispa
201169.jpg,tungro
201170.jpg,normal
201171.jpg,hispa
201172.jpg,dead_heart
201173.jpg,normal
201174.jpg,blast
201175.jpg,downy_mildew
201176.jpg,hispa
201177.jpg,dead_heart
201178.jpg,brown_spot
201179.jpg,blast
201180.jpg,hispa
201181.jpg,tungro
201182.jpg,hispa
201183.jpg,downy_mildew
201184.jpg,dead_heart
201185.jpg,brown_spot
201186.jpg,bacterial_leaf_blight
201187.jpg,hispa
201188.jpg,blast
201189.jpg,dead_heart
201190.jpg,bacterial_leaf_blight
201191.jpg,brown_spot
201192.jpg,bacterial_leaf_streak
201193.jpg,dead_heart
201194.jpg,blast
201195.jpg,downy_mildew
201196.jpg,normal
201197.jpg,blast
201198.jpg,hispa
201199.jpg,brown_spot
201200.jpg,tungro
201201.jpg,tungro
201202.jpg,normal
201203.jpg,normal
201204.jpg,dead_heart
201205.jpg,normal
201206.jpg,blast
201207.jpg,dead_heart
201208.jpg,bacterial_leaf_blight
201209.jpg,bacterial_panicle_blight
201210.jpg,bacterial_panicle_blight
201211.jpg,blast
201212.jpg,blast
201213.jpg,hispa
201214.jpg,normal
201215.jpg,brown_spot
201216.jpg,dead_heart
201217.jpg,normal
201218.jpg,bacterial_panicle_blight
201219.jpg,dead_heart
201220.jpg,hispa
201221.jpg,blast
201222.jpg,brown_spot
201223.jpg,normal
201224.jpg,hispa
201225.jpg,brown_spot
201226.jpg,dead_heart
201227.jpg,brown_spot
201228.jpg,tungro
201229.jpg,bacterial_leaf_blight
201230.jpg,tungro
201231.jpg,bacterial_leaf_streak
201232.jpg,blast
201233.jpg,tungro
201234.jpg,blast
201235.jpg,blast
201236.jpg,brown_spot
201237.jpg,normal
201238.jpg,hispa
201239.jpg,hispa
201240.jpg,blast
201241.jpg,dead_heart
201242.jpg,tungro
201243.jpg,blast
201244.jpg,normal
201245.jpg,blast
201246.jpg,downy_mildew
201247.jpg,blast
201248.jpg,blast
201249.jpg,hispa
201250.jpg,brown_spot
201251.jpg,blast
201252.jpg,normal
201253.jpg,downy_mildew
201254.jpg,bacterial_leaf_blight
201255.jpg,hispa
201256.jpg,tungro
201257.jpg,dead_heart
201258.jpg,normal
201259.jpg,bacterial_leaf_streak
201260.jpg,blast
201261.jpg,hispa
201262.jpg,normal
201263.jpg,hispa
201264.jpg,bacterial_panicle_blight
201265.jpg,blast
201266.jpg,brown_spot
201267.jpg,normal
201268.jpg,hispa
201269.jpg,brown_spot
201270.jpg,normal
201271.jpg,blast
201272.jpg,tungro
201273.jpg,downy_mildew
201274.jpg,blast
201275.jpg,bacterial_leaf_blight
201276.jpg,normal
201277.jpg,normal
201278.jpg,blast
201279.jpg,blast
201280.jpg,bacterial_leaf_streak
201281.jpg,bacterial_leaf_blight
201282.jpg,dead_heart
201283.jpg,blast
201284.jpg,blast
201285.jpg,bacterial_leaf_blight
201286.jpg,hispa
201287.jpg,bacterial_leaf_blight
201288.jpg,tungro
201289.jpg,brown_spot
201290.jpg,dead_heart
201291.jpg,blast
201292.jpg,tungro
201293.jpg,bacterial_panicle_blight
201294.jpg,bacterial_leaf_blight
201295.jpg,blast
201296.jpg,tungro
201297.jpg,brown_spot
201298.jpg,tungro
201299.jpg,downy_mildew
201300.jpg,brown_spot
201301.jpg,hispa
201302.jpg,brown_spot
201303.jpg,blast
201304.jpg,normal
201305.jpg,hispa
201306.jpg,tungro
201307.jpg,downy_mildew
201308.jpg,bacterial_leaf_blight
201309.jpg,bacterial_leaf_blight
201310.jpg,downy_mildew
201311.jpg,normal
201312.jpg,brown_spot
201313.jpg,bacterial_leaf_streak
201314.jpg,blast
201315.jpg,dead_heart
201316.jpg,hispa
201317.jpg,blast
201318.jpg,normal
201319.jpg,tungro
201320.jpg,blast
201321.jpg,hispa
201322.jpg,hispa
201323.jpg,brown_spot
201324.jpg,hispa
201325.jpg,downy_mildew
201326.jpg,tungro
201327.jpg,blast
201328.jpg,normal
201329.jpg,blast
201330.jpg,tungro
201331.jpg,downy_mildew
201332.jpg,downy_mildew
201333.jpg,blast
201334.jpg,normal
201335.jpg,bacterial_panicle_blight
201336.jpg,bacterial_panicle_blight
201337.jpg,blast
201338.jpg,hispa
201339.jpg,normal
201340.jpg,bacterial_leaf_blight
201341.jpg,brown_spot
201342.jpg,dead_heart
201343.jpg,tungro
201344.jpg,blast
201345.jpg,brown_spot
201346.jpg,bacterial_leaf_blight
201347.jpg,bacterial_leaf_blight
201348.jpg,normal
201349.jpg,bacterial_leaf_blight
201350.jpg,normal
201351.jpg,normal
201352.jpg,bacterial_leaf_streak
201353.jpg,dead_heart
201354.jpg,dead_heart
201355.jpg,normal
201356.jpg,hispa
201357.jpg,brown_spot
201358.jpg,downy_mildew
201359.jpg,bacterial_leaf_streak
201360.jpg,downy_mildew
201361.jpg,blast
201362.jpg,brown_spot
201363.jpg,hispa
201364.jpg,brown_spot
201365.jpg,brown_spot
201366.jpg,dead_heart
201367.jpg,normal
201368.jpg,blast
201369.jpg,brown_spot
201370.jpg,bacterial_leaf_streak
201371.jpg,normal
201372.jpg,downy_mildew
201373.jpg,dead_heart
201374.jpg,normal
201375.jpg,blast
201376.jpg,brown_spot
201377.jpg,hispa
201378.jpg,bacterial_panicle_blight
201379.jpg,dead_heart
201380.jpg,normal
201381.jpg,normal
201382.jpg,hispa
201383.jpg,bacterial_leaf_blight
201384.jpg,downy_mildew
201385.jpg,brown_spot
201386.jpg,normal
201387.jpg,hispa
201388.jpg,hispa
201389.jpg,dead_heart
201390.jpg,downy_mildew
201391.jpg,hispa
201392.jpg,normal
201393.jpg,downy_mildew
201394.jpg,bacterial_panicle_blight
201395.jpg,normal
201396.jpg,normal
201397.jpg,tungro
201398.jpg,tungro
201399.jpg,brown_spot
201400.jpg,brown_spot
201401.jpg,blast
201402.jpg,hispa
201403.jpg,brown_spot
201404.jpg,brown_spot
201405.jpg,normal
201406.jpg,brown_spot
201407.jpg,blast
201408.jpg,tungro
201409.jpg,normal
201410.jpg,bacterial_leaf_streak
201411.jpg,brown_spot
201412.jpg,dead_heart
201413.jpg,normal
201414.jpg,tungro
201415.jpg,hispa
201416.jpg,hispa
201417.jpg,dead_heart
201418.jpg,blast
201419.jpg,hispa
201420.jpg,hispa
201421.jpg,brown_spot
201422.jpg,dead_heart
201423.jpg,dead_heart
201424.jpg,tungro
201425.jpg,hispa
201426.jpg,dead_heart
201427.jpg,blast
201428.jpg,hispa
201429.jpg,blast
201430.jpg,normal
201431.jpg,blast
201432.jpg,bacterial_leaf_blight
201433.jpg,bacterial_leaf_streak
201434.jpg,blast
201435.jpg,normal
201436.jpg,tungro
201437.jpg,downy_mildew
201438.jpg,brown_spot
201439.jpg,downy_mildew
201440.jpg,dead_heart
201441.jpg,normal
201442.jpg,tungro
201443.jpg,dead_heart
201444.jpg,blast
201445.jpg,hispa
201446.jpg,brown_spot
201447.jpg,blast
201448.jpg,normal
201449.jpg,normal
201450.jpg,bacterial_leaf_streak
201451.jpg,blast
201452.jpg,blast
201453.jpg,dead_heart
201454.jpg,hispa
201455.jpg,normal
201456.jpg,blast
201457.jpg,tungro
201458.jpg,hispa
201459.jpg,hispa
201460.jpg,tungro
201461.jpg,dead_heart
201462.jpg,normal
201463.jpg,hispa
201464.jpg,bacterial_panicle_blight
201465.jpg,brown_spot
201466.jpg,brown_spot
201467.jpg,downy_mildew
201468.jpg,downy_mildew
201469.jpg,tungro
201470.jpg,dead_heart
201471.jpg,blast
201472.jpg,blast
201473.jpg,brown_spot
201474.jpg,hispa
201475.jpg,dead_heart
201476.jpg,dead_heart
201477.jpg,tungro
201478.jpg,dead_heart
201479.jpg,hispa
201480.jpg,blast
201481.jpg,dead_heart
201482.jpg,bacterial_leaf_blight
201483.jpg,normal
201484.jpg,normal
201485.jpg,hispa
201486.jpg,bacterial_leaf_blight
201487.jpg,blast
201488.jpg,downy_mildew
201489.jpg,dead_heart
201490.jpg,brown_spot
201491.jpg,hispa
201492.jpg,blast
201493.jpg,hispa
201494.jpg,blast
201495.jpg,tungro
201496.jpg,hispa
201497.jpg,blast
201498.jpg,downy_mildew
201499.jpg,bacterial_panicle_blight
201500.jpg,hispa
201501.jpg,hispa
201502.jpg,normal
201503.jpg,brown_spot
201504.jpg,hispa
201505.jpg,tungro
201506.jpg,blast
201507.jpg,bacterial_panicle_blight
201508.jpg,bacterial_panicle_blight
201509.jpg,normal
201510.jpg,hispa
201511.jpg,blast
201512.jpg,normal
201513.jpg,dead_heart
201514.jpg,normal
201515.jpg,brown_spot
201516.jpg,dead_heart
201517.jpg,dead_heart
201518.jpg,normal
201519.jpg,normal
201520.jpg,bacterial_panicle_blight
201521.jpg,blast
201522.jpg,blast
201523.jpg,normal
201524.jpg,downy_mildew
201525.jpg,tungro
201526.jpg,blast
201527.jpg,brown_spot
201528.jpg,normal
201529.jpg,normal
201530.jpg,downy_mildew
201531.jpg,hispa
201532.jpg,bacterial_leaf_blight
201533.jpg,brown_spot
201534.jpg,blast
201535.jpg,hispa
201536.jpg,dead_heart
201537.jpg,hispa
201538.jpg,brown_spot
201539.jpg,hispa
201540.jpg,hispa
201541.jpg,tungro
201542.jpg,bacterial_leaf_blight
201543.jpg,normal
201544.jpg,dead_heart
201545.jpg,normal
201546.jpg,brown_spot
201547.jpg,dead_heart
201548.jpg,bacterial_leaf_streak
201549.jpg,tungro
201550.jpg,blast
201551.jpg,brown_spot
201552.jpg,dead_heart
201553.jpg,normal
201554.jpg,dead_heart
201555.jpg,blast
201556.jpg,normal
201557.jpg,downy_mildew
201558.jpg,normal
201559.jpg,normal
201560.jpg,brown_spot
201561.jpg,tungro
201562.jpg,brown_spot
201563.jpg,normal
201564.jpg,brown_spot
201565.jpg,hispa
201566.jpg,blast
201567.jpg,normal
201568.jpg,normal
201569.jpg,hispa
201570.jpg,brown_spot
201571.jpg,blast
201572.jpg,tungro
201573.jpg,hispa
201574.jpg,normal
201575.jpg,bacterial_leaf_streak
201576.jpg,hispa
201577.jpg,normal
201578.jpg,downy_mildew
201579.jpg,blast
201580.jpg,hispa
201581.jpg,hispa
201582.jpg,bacterial_leaf_streak
201583.jpg,hispa
201584.jpg,blast
201585.jpg,dead_heart
201586.jpg,dead_heart
201587.jpg,normal
201588.jpg,dead_heart
201589.jpg,hispa
201590.jpg,bacterial_leaf_streak
201591.jpg,blast
201592.jpg,dead_heart
201593.jpg,dead_heart
201594.jpg,hispa
201595.jpg,downy_mildew
201596.jpg,normal
201597.jpg,brown_spot
201598.jpg,hispa
201599.jpg,normal
201600.jpg,dead_heart
201601.jpg,normal
201602.jpg,hispa
201603.jpg,normal
201604.jpg,normal
201605.jpg,normal
201606.jpg,downy_mildew
201607.jpg,normal
201608.jpg,dead_heart
201609.jpg,hispa
201610.jpg,blast
201611.jpg,downy_mildew
201612.jpg,hispa
201613.jpg,dead_heart
201614.jpg,dead_heart
201615.jpg,normal
201616.jpg,downy_mildew
201617.jpg,dead_heart
201618.jpg,normal
201619.jpg,bacterial_panicle_blight
201620.jpg,tungro
201621.jpg,blast
201622.jpg,blast
201623.jpg,brown_spot
201624.jpg,hispa
201625.jpg,normal
201626.jpg,brown_spot
201627.jpg,blast
201628.jpg,dead_heart
201629.jpg,bacterial_leaf_blight
201630.jpg,tungro
201631.jpg,blast
201632.jpg,hispa
201633.jpg,dead_heart
201634.jpg,hispa
201635.jpg,downy_mildew
201636.jpg,blast
201637.jpg,dead_heart
201638.jpg,blast
201639.jpg,normal
201640.jpg,blast
201641.jpg,hispa
201642.jpg,dead_heart
201643.jpg,tungro
201644.jpg,dead_heart
201645.jpg,blast
201646.jpg,normal
201647.jpg,dead_heart
201648.jpg,blast
201649.jpg,downy_mildew
201650.jpg,downy_mildew
201651.jpg,bacterial_panicle_blight
201652.jpg,blast
201653.jpg,bacterial_panicle_blight
201654.jpg,dead_heart
201655.jpg,bacterial_leaf_streak
201656.jpg,blast
201657.jpg,blast
201658.jpg,brown_spot
201659.jpg,bacterial_leaf_blight
201660.jpg,bacterial_leaf_streak
201661.jpg,blast
201662.jpg,normal
201663.jpg,normal
201664.jpg,hispa
201665.jpg,tungro
201666.jpg,blast
201667.jpg,dead_heart
201668.jpg,blast
201669.jpg,blast
201670.jpg,blast
201671.jpg,blast
201672.jpg,hispa
201673.jpg,normal
201674.jpg,dead_heart
201675.jpg,blast
201676.jpg,dead_heart
201677.jpg,dead_heart
201678.jpg,blast
201679.jpg,dead_heart
201680.jpg,blast
201681.jpg,tungro
201682.jpg,hispa
201683.jpg,dead_heart
201684.jpg,hispa
201685.jpg,brown_spot
201686.jpg,normal
201687.jpg,blast
201688.jpg,tungro
201689.jpg,blast
201690.jpg,dead_heart
201691.jpg,brown_spot
201692.jpg,normal
201693.jpg,normal
201694.jpg,dead_heart
201695.jpg,hispa
201696.jpg,bacterial_panicle_blight
201697.jpg,blast
201698.jpg,normal
201699.jpg,blast
201700.jpg,blast
201701.jpg,blast
201702.jpg,hispa
201703.jpg,blast
201704.jpg,blast
201705.jpg,dead_heart
201706.jpg,normal
201707.jpg,dead_heart
201708.jpg,hispa
201709.jpg,tungro
201710.jpg,bacterial_leaf_blight
201711.jpg,brown_spot
201712.jpg,brown_spot
201713.jpg,hispa
201714.jpg,dead_heart
201715.jpg,dead_heart
201716.jpg,tungro
201717.jpg,bacterial_panicle_blight
201718.jpg,hispa
201719.jpg,tungro
201720.jpg,normal
201721.jpg,normal
201722.jpg,hispa
201723.jpg,downy_mildew
201724.jpg,brown_spot
201725.jpg,normal
201726.jpg,bacterial_leaf_blight
201727.jpg,blast
201728.jpg,blast
201729.jpg,brown_spot
201730.jpg,hispa
201731.jpg,dead_heart
201732.jpg,normal
201733.jpg,tungro
201734.jpg,blast
201735.jpg,blast
201736.jpg,hispa
201737.jpg,dead_heart
201738.jpg,hispa
201739.jpg,normal
201740.jpg,tungro
201741.jpg,bacterial_leaf_blight
201742.jpg,hispa
201743.jpg,bacterial_leaf_blight
201744.jpg,blast
201745.jpg,bacterial_leaf_blight
201746.jpg,bacterial_leaf_blight
201747.jpg,blast
201748.jpg,blast
201749.jpg,blast
201750.jpg,tungro
201751.jpg,normal
201752.jpg,dead_heart
201753.jpg,normal
201754.jpg,bacterial_leaf_blight
201755.jpg,dead_heart
201756.jpg,tungro
201757.jpg,brown_spot
201758.jpg,dead_heart
201759.jpg,hispa
201760.jpg,hispa
201761.jpg,hispa
201762.jpg,normal
201763.jpg,dead_heart
201764.jpg,hispa
201765.jpg,brown_spot
201766.jpg,tungro
201767.jpg,hispa
201768.jpg,bacterial_leaf_blight
201769.jpg,brown_spot
201770.jpg,blast
201771.jpg,hispa
201772.jpg,normal
201773.jpg,tungro
201774.jpg,tungro
201775.jpg,brown_spot
201776.jpg,dead_heart
201777.jpg,hispa
201778.jpg,blast
201779.jpg,dead_heart
201780.jpg,dead_heart
201781.jpg,blast
201782.jpg,normal
201783.jpg,brown_spot
201784.jpg,hispa
201785.jpg,bacterial_leaf_blight
201786.jpg,bacterial_leaf_blight
201787.jpg,bacterial_leaf_streak
201788.jpg,dead_heart
201789.jpg,blast
201790.jpg,bacterial_panicle_blight
201791.jpg,brown_spot
201792.jpg,tungro
201793.jpg,normal
201794.jpg,normal
201795.jpg,normal
201796.jpg,normal
201797.jpg,tungro
201798.jpg,tungro
201799.jpg,normal
201800.jpg,downy_mildew
201801.jpg,bacterial_leaf_streak
201802.jpg,blast
201803.jpg,hispa
201804.jpg,bacterial_leaf_blight
201805.jpg,normal
201806.jpg,bacterial_leaf_streak
201807.jpg,brown_spot
201808.jpg,dead_heart
201809.jpg,hispa
201810.jpg,dead_heart
201811.jpg,normal
201812.jpg,hispa
201813.jpg,normal
201814.jpg,tungro
201815.jpg,tungro
201816.jpg,hispa
201817.jpg,blast
201818.jpg,bacterial_leaf_blight
201819.jpg,brown_spot
201820.jpg,bacterial_leaf_blight
201821.jpg,normal
201822.jpg,normal
201823.jpg,blast
201824.jpg,hispa
201825.jpg,brown_spot
201826.jpg,hispa
201827.jpg,dead_heart
201828.jpg,blast
201829.jpg,tungro
201830.jpg,normal
201831.jpg,dead_heart
201832.jpg,normal
201833.jpg,bacterial_leaf_streak
201834.jpg,blast
201835.jpg,hispa
201836.jpg,blast
201837.jpg,tungro
201838.jpg,brown_spot
201839.jpg,brown_spot
201840.jpg,dead_heart
201841.jpg,downy_mildew
201842.jpg,dead_heart
201843.jpg,hispa
201844.jpg,bacterial_leaf_streak
201845.jpg,bacterial_leaf_streak
201846.jpg,hispa
201847.jpg,normal
201848.jpg,dead_heart
201849.jpg,blast
201850.jpg,blast
201851.jpg,hispa
201852.jpg,normal
201853.jpg,hispa
201854.jpg,dead_heart
201855.jpg,dead_heart
201856.jpg,tungro
201857.jpg,bacterial_leaf_blight
201858.jpg,dead_heart
201859.jpg,brown_spot
201860.jpg,hispa
201861.jpg,tungro
201862.jpg,tungro
201863.jpg,bacterial_panicle_blight
201864.jpg,dead_heart
201865.jpg,hispa
201866.jpg,bacterial_panicle_blight
201867.jpg,brown_spot
201868.jpg,dead_heart
201869.jpg,hispa
201870.jpg,dead_heart
201871.jpg,normal
201872.jpg,dead_heart
201873.jpg,normal
201874.jpg,brown_spot
201875.jpg,normal
201876.jpg,blast
201877.jpg,dead_heart
201878.jpg,normal
201879.jpg,blast
201880.jpg,blast
201881.jpg,dead_heart
201882.jpg,brown_spot
201883.jpg,normal
201884.jpg,downy_mildew
201885.jpg,blast
201886.jpg,blast
201887.jpg,normal
201888.jpg,blast
201889.jpg,tungro
201890.jpg,blast
201891.jpg,blast
201892.jpg,tungro
201893.jpg,tungro
201894.jpg,bacterial_panicle_blight
201895.jpg,hispa
201896.jpg,normal
201897.jpg,brown_spot
201898.jpg,tungro
201899.jpg,blast
201900.jpg,normal
201901.jpg,bacterial_panicle_blight
201902.jpg,tungro
201903.jpg,blast
201904.jpg,brown_spot
201905.jpg,normal
201906.jpg,blast
201907.jpg,hispa
201908.jpg,hispa
201909.jpg,bacterial_panicle_blight
201910.jpg,normal
201911.jpg,bacterial_leaf_streak
201912.jpg,hispa
201913.jpg,blast
201914.jpg,normal
201915.jpg,dead_heart
201916.jpg,blast
201917.jpg,normal
201918.jpg,tungro
201919.jpg,dead_heart
201920.jpg,dead_heart
201921.jpg,downy_mildew
201922.jpg,hispa
201923.jpg,hispa
201924.jpg,normal
201925.jpg,hispa
201926.jpg,normal
201927.jpg,normal
201928.jpg,hispa
201929.jpg,brown_spot
201930.jpg,tungro
201931.jpg,tungro
201932.jpg,blast
201933.jpg,brown_spot
201934.jpg,hispa
201935.jpg,blast
201936.jpg,blast
201937.jpg,dead_heart
201938.jpg,bacterial_panicle_blight
201939.jpg,dead_heart
201940.jpg,bacterial_leaf_streak
201941.jpg,dead_heart
201942.jpg,bacterial_panicle_blight
201943.jpg,dead_heart
201944.jpg,hispa
201945.jpg,normal
201946.jpg,brown_spot
201947.jpg,blast
201948.jpg,normal
201949.jpg,brown_spot
201950.jpg,tungro
201951.jpg,blast
201952.jpg,hispa
201953.jpg,normal
201954.jpg,brown_spot
201955.jpg,tungro
201956.jpg,normal
201957.jpg,blast
201958.jpg,blast
201959.jpg,bacterial_leaf_blight
201960.jpg,tungro
201961.jpg,blast
201962.jpg,dead_heart
201963.jpg,hispa
201964.jpg,brown_spot
201965.jpg,blast
201966.jpg,normal
201967.jpg,blast
201968.jpg,dead_heart
201969.jpg,dead_heart
201970.jpg,hispa
201971.jpg,normal
201972.jpg,normal
201973.jpg,blast
201974.jpg,blast
201975.jpg,dead_heart
201976.jpg,tungro
201977.jpg,downy_mildew
201978.jpg,bacterial_panicle_blight
201979.jpg,dead_heart
201980.jpg,blast
201981.jpg,tungro
201982.jpg,bacterial_panicle_blight
201983.jpg,bacterial_leaf_blight
201984.jpg,bacterial_leaf_streak
201985.jpg,hispa
201986.jpg,dead_heart
201987.jpg,blast
201988.jpg,hispa
201989.jpg,blast
201990.jpg,brown_spot
201991.jpg,tungro
201992.jpg,blast
201993.jpg,hispa
201994.jpg,bacterial_leaf_streak
201995.jpg,blast
201996.jpg,bacterial_panicle_blight
201997.jpg,hispa
201998.jpg,normal
201999.jpg,blast
202000.jpg,hispa
202001.jpg,normal
202002.jpg,hispa
202003.jpg,tungro
202004.jpg,tungro
202005.jpg,tungro
202006.jpg,normal
202007.jpg,normal
202008.jpg,blast
202009.jpg,tungro
202010.jpg,hispa
202011.jpg,hispa
202012.jpg,dead_heart
202013.jpg,normal
202014.jpg,brown_spot
202015.jpg,blast
202016.jpg,hispa
202017.jpg,dead_heart
202018.jpg,bacterial_leaf_streak
202019.jpg,bacterial_panicle_blight
202020.jpg,normal
202021.jpg,dead_heart
202022.jpg,hispa
202023.jpg,normal
202024.jpg,blast
202025.jpg,blast
202026.jpg,tungro
202027.jpg,downy_mildew
202028.jpg,downy_mildew
202029.jpg,hispa
202030.jpg,blast
202031.jpg,tungro
202032.jpg,blast
202033.jpg,blast
202034.jpg,normal
202035.jpg,brown_spot
202036.jpg,normal
202037.jpg,normal
202038.jpg,normal
202039.jpg,tungro
202040.jpg,downy_mildew
202041.jpg,dead_heart
202042.jpg,normal
202043.jpg,downy_mildew
202044.jpg,blast
202045.jpg,bacterial_panicle_blight
202046.jpg,brown_spot
202047.jpg,hispa
202048.jpg,normal
202049.jpg,hispa
202050.jpg,dead_heart
202051.jpg,blast
202052.jpg,normal
202053.jpg,dead_heart
202054.jpg,dead_heart
202055.jpg,blast
202056.jpg,hispa
202057.jpg,blast
202058.jpg,dead_heart
202059.jpg,normal
202060.jpg,tungro
202061.jpg,tungro
202062.jpg,hispa
202063.jpg,normal
202064.jpg,blast
202065.jpg,blast
202066.jpg,blast
202067.jpg,bacterial_leaf_blight
202068.jpg,brown_spot
202069.jpg,hispa
202070.jpg,normal
202071.jpg,hispa
202072.jpg,normal
202073.jpg,hispa
202074.jpg,tungro
202075.jpg,blast
202076.jpg,hispa
202077.jpg,brown_spot
202078.jpg,blast
202079.jpg,brown_spot
202080.jpg,blast
202081.jpg,hispa
202082.jpg,
202083.jpg,
202084.jpg,
202085.jpg,
202086.jpg,
202087.jpg,
202088.jpg,
202089.jpg,
202090.jpg,
202091.jpg,
202092.jpg,
202093.jpg,
202094.jpg,
202095.jpg,
202096.jpg,
202097.jpg,
202098.jpg,
202099.jpg,
202100.jpg,
202101.jpg,
202102.jpg,
202103.jpg,
202104.jpg,
202105.jpg,
202106.jpg,
202107.jpg,
202108.jpg,
202109.jpg,
202110.jpg,
202111.jpg,
202112.jpg,
202113.jpg,
202114.jpg,
202115.jpg,
202116.jpg,
202117.jpg,
202118.jpg,
202119.jpg,
202120.jpg,
202121.jpg,
202122.jpg,
202123.jpg,
202124.jpg,
202125.jpg,
202126.jpg,
202127.jpg,
202128.jpg,
202129.jpg,
202130.jpg,
202131.jpg,
202132.jpg,
202133.jpg,
202134.jpg,
202135.jpg,
202136.jpg,
202137.jpg,
202138.jpg,
202139.jpg,
202140.jpg,
202141.jpg,
202142.jpg,
202143.jpg,
202144.jpg,
202145.jpg,
202146.jpg,
202147.jpg,
202148.jpg,
202149.jpg,
202150.jpg,
202151.jpg,
202152.jpg,
202153.jpg,
202154.jpg,
202155.jpg,
202156.jpg,
202157.jpg,
202158.jpg,
202159.jpg,
202160.jpg,
202161.jpg,
202162.jpg,
202163.jpg,
202164.jpg,
202165.jpg,
202166.jpg,
202167.jpg,
202168.jpg,
202169.jpg,
202170.jpg,
202171.jpg,
202172.jpg,
202173.jpg,
202174.jpg,
202175.jpg,
202176.jpg,
202177.jpg,
202178.jpg,
202179.jpg,
202180.jpg,
202181.jpg,
202182.jpg,
202183.jpg,
202184.jpg,
202185.jpg,
202186.jpg,
202187.jpg,
202188.jpg,
202189.jpg,
202190.jpg,
202191.jpg,
202192.jpg,
202193.jpg,
202194.jpg,
202195.jpg,
202196.jpg,
202197.jpg,
202198.jpg,
202199.jpg,
202200.jpg,
202201.jpg,
202202.jpg,
202203.jpg,
202204.jpg,
202205.jpg,
202206.jpg,
202207.jpg,
202208.jpg,
202209.jpg,
202210.jpg,
202211.jpg,
202212.jpg,
202213.jpg,
202214.jpg,
202215.jpg,
202216.jpg,
202217.jpg,
202218.jpg,
202219.jpg,
202220.jpg,
202221.jpg,
202222.jpg,
202223.jpg,
202224.jpg,
202225.jpg,
202226.jpg,
202227.jpg,
202228.jpg,
202229.jpg,
202230.jpg,
202231.jpg,
202232.jpg,
202233.jpg,
202234.jpg,
202235.jpg,
202236.jpg,
202237.jpg,
202238.jpg,
202239.jpg,
202240.jpg,
202241.jpg,
202242.jpg,
202243.jpg,
202244.jpg,
202245.jpg,
202246.jpg,
202247.jpg,
202248.jpg,
202249.jpg,
202250.jpg,
202251.jpg,
202252.jpg,
202253.jpg,
202254.jpg,
202255.jpg,
202256.jpg,
202257.jpg,
202258.jpg,
202259.jpg,
202260.jpg,
202261.jpg,
202262.jpg,
202263.jpg,
202264.jpg,
202265.jpg,
202266.jpg,
202267.jpg,
202268.jpg,
202269.jpg,
202270.jpg,
202271.jpg,
202272.jpg,
202273.jpg,
202274.jpg,
202275.jpg,
202276.jpg,
202277.jpg,
202278.jpg,
202279.jpg,
202280.jpg,
202281.jpg,
202282.jpg,
202283.jpg,
202284.jpg,
202285.jpg,
202286.jpg,
202287.jpg,
202288.jpg,
202289.jpg,
202290.jpg,
202291.jpg,
202292.jpg,
202293.jpg,
202294.jpg,
202295.jpg,
202296.jpg,
202297.jpg,
202298.jpg,
202299.jpg,
202300.jpg,
202301.jpg,
202302.jpg,
202303.jpg,
202304.jpg,
202305.jpg,
202306.jpg,
202307.jpg,
202308.jpg,
202309.jpg,
202310.jpg,
202311.jpg,
202312.jpg,
202313.jpg,
202314.jpg,
202315.jpg,
202316.jpg,
202317.jpg,
202318.jpg,
202319.jpg,
202320.jpg,
202321.jpg,
202322.jpg,
202323.jpg,
202324.jpg,
202325.jpg,
202326.jpg,
202327.jpg,
202328.jpg,
202329.jpg,
202330.jpg,
202331.jpg,
202332.jpg,
202333.jpg,
202334.jpg,
202335.jpg,
202336.jpg,
202337.jpg,
202338.jpg,
202339.jpg,
202340.jpg,
202341.jpg,
202342.jpg,
202343.jpg,
202344.jpg,
202345.jpg,
202346.jpg,
202347.jpg,
202348.jpg,
202349.jpg,
202350.jpg,
202351.jpg,
202352.jpg,
202353.jpg,
202354.jpg,
202355.jpg,
202356.jpg,
202357.jpg,
202358.jpg,
202359.jpg,
202360.jpg,
202361.jpg,
202362.jpg,
202363.jpg,
202364.jpg,
202365.jpg,
202366.jpg,
202367.jpg,
202368.jpg,
202369.jpg,
202370.jpg,
202371.jpg,
202372.jpg,
202373.jpg,
202374.jpg,
202375.jpg,
202376.jpg,
202377.jpg,
202378.jpg,
202379.jpg,
202380.jpg,
202381.jpg,
202382.jpg,
202383.jpg,
202384.jpg,
202385.jpg,
202386.jpg,
202387.jpg,
202388.jpg,
202389.jpg,
202390.jpg,
202391.jpg,
202392.jpg,
202393.jpg,
202394.jpg,
202395.jpg,
202396.jpg,
202397.jpg,
202398.jpg,
202399.jpg,
202400.jpg,
202401.jpg,
202402.jpg,
202403.jpg,
202404.jpg,
202405.jpg,
202406.jpg,
202407.jpg,
202408.jpg,
202409.jpg,
